FID	nb_genes	nb_species	origin	lost_sp	lost_taxa	expanded_tax
OG0000445	138	28	eumetazoa	0		
OG0000446	137	13	metazoa	16	mle,sko,olfactores,nematodes,dme,ava,platyhelminthes,obi,dgy,hel,hro	aqu
OG0000447	137	29	metazoa	0		
OG0000448	137	27	metazoa	2	mle,odi	
OG0000449	137	29	metazoa	0		
OG0000450	137	8	parahoxozoa	19	deuterostomes,ecdysozoa,ava,platyhelminthes,obi,dgy,hro,pau	nge
OG0000451	136	29	metazoa	0		
OG0000452	136	29	metazoa	0		
OG0000453	136	28	eumetazoa	0		
OG0000454	136	8	bilateria	18	sko,bla,urochordata,nematodes,rva,sma,dme,ava,sme,bivalvia,dgy,hel,spir_cl	cte,hro,obi
OG0000455	135	29	metazoa	0		
OG0000456	135	11	metazoa	18	mle,nve,bla,cin,ecdysozoa,ava,platyhelminthes,obi,dgy,hel,nge,pau	cgi,sko
OG0000457	135	28	metazoa	1	sme	
OG0000458	135	29	metazoa	0		
OG0000459	135	29	metazoa	0		
OG0000460	135	28	metazoa	1	mle	
OG0000461	135	10	eumetazoa	18	urochordata,hsa,ecdysozoa,ava,platyhelminthes,moll_cl,dgy,hel,nge	bla,obi
OG0000462	134	9	metazoa	20	bla,urochordata,hsa,nematodes,rva,sma,dme,ava,platyhelminthes,moll_cl,dgy,hel,cte,nge,pau	aqu,obi
OG0000463	134	29	metazoa	0		
OG0000464	134	27	metazoa	2	rva,sme	tca
OG0000465	134	7	metazoa	22	mle,nve,deuterostomes,nematodes,rva,dme,ava,platyhelminthes,mollusca,dgy,hel,lan	aqu,sma
OG0000466	134	28	metazoa	1	odi	tca,dme
OG0000467	134	24	metazoa	5	cin,nematodes,dme,hel	mli,nge
OG0000468	134	18	bilateria	8	sko,olfactores,rva,mli,pau	
OG0000469	134	24	parahoxozoa	3	ppa,platyhelminthes	
OG0000470	134	16	bilateria	10	odi,hsa,nematodes,rva,platyhelminthes,cgi,dgy,pau	cte
OG0000471	134	20	parahoxozoa	7	sko,vertebrata,platyhelminthes,hel,nge	
OG0000472	133	17	metazoa	12	nve,sko,odi,vertebrata,nematodes,rva,platyhelminthes,obi,dgy	nge
OG0000473	133	27	metazoa	2	cin,cel	
OG0000474	133	19	metazoa	10	odi,loc,nematodes,sma,dme,platyhelminthes,dgy,hel	
OG0000475	132	29	metazoa	0		
OG0000476	132	24	bilateria	2	nematodes	pau
OG0000477	131	29	metazoa	0		
OG0000478	131	26	metazoa	3	odi,sme,hro	ppa
OG0000479	131	29	metazoa	0		
OG0000480	131	28	metazoa	1	mle	
OG0000481	131	18	metazoa	11	sko,odi,cel,panarthropoda,sme,dgy,hel,nge	mli
OG0000482	131	15	metazoa	14	nve,sko,cin,ecdysozoa,ava,platyhelminthes,dgy,pau	hel
OG0000483	131	28	metazoa	1	dgy	
OG0000484	131	28	metazoa	1	sma	
OG0000485	131	27	metazoa	2	mle,hel	
OG0000486	130	29	metazoa	0		
OG0000487	130	25	eumetazoa	3	nematodes,rva	
OG0000488	130	28	eumetazoa	0		
OG0000489	130	28	eumetazoa	0		
OG0000490	130	9	parahoxozoa	18	chordata,nematodes,rva,sma,dme,ava,sme,obi,lgi,dgy,hel,hro,pau	cgi,pye
OG0000491	129	24	metazoa	5	olfactores,sme	
OG0000492	129	28	metazoa	1	lgi	
OG0000493	129	29	metazoa	0		
OG0000494	129	22	metazoa	7	mle,odi,panarthropoda,sme	
OG0000495	129	25	metazoa	4	rva,insects,sme	
OG0000496	129	29	metazoa	0		
OG0000497	129	21	metazoa	8	vertebrata,ecdysozoa	
OG0000498	129	18	parahoxozoa	9	sko,olfactores,platyhelminthes,hro,nge	
OG0000499	128	27	metazoa	2	sme,dgy	
OG0000500	128	29	metazoa	0		
OG0000501	128	24	parahoxozoa	3	ppa,sma,sme	
OG0000502	128	25	parahoxozoa	2	odi,rva	
OG0000503	128	9	eumetazoa	19	olfactores,nematodes,rva,insects,ava,platyhelminthes,obi,pye,annelids,pau	
OG0000504	127	29	metazoa	0		mle
OG0000505	127	29	metazoa	0		ppa
OG0000506	127	28	metazoa	1	cin	
OG0000507	127	18	metazoa	11	mle,vertebrata,cel,sma,tca,sme,obi,dgy,hel,hro	
OG0000508	127	26	metazoa	3	odi,dme,ava	
OG0000509	127	28	metazoa	1	ppa	
OG0000510	127	24	metazoa	5	nve,odi,rva,hel,nge	ppa
OG0000511	127	29	metazoa	0		
OG0000512	127	22	eumetazoa	6	nve,cin,nematodes,mli,hro	sma
OG0000513	127	6	eumetazoa	22	nve,sko,olfactores,ppa,rva,sma,ava,platyhelminthes,mollusca,annelids,nge,lan	dme
OG0000514	126	29	metazoa	0		cel
OG0000515	126	19	metazoa	10	odi,nematodes,rva,ava,platyhelminthes,dgy,hel,hro	cgi,pye
OG0000516	126	6	metazoa	23	mle,nve,sko,bla,cin,vertebrata,ecdysozoa,ava,platyhelminthes,spir_cl1	cgi
OG0000517	126	28	eumetazoa	0		
OG0000518	126	12	parahoxozoa	15	cin,vertebrata,nematodes,rva,insects,ava,platyhelminthes,obi,dgy,hro,pau	nge
OG0000519	126	22	eumetazoa	6	odi,vertebrata,ava,sme,hro	
OG0000520	125	20	metazoa	9	odi,nematodes,rva,insects,ava,sme,hro	
OG0000521	125	25	metazoa	4	panarthropoda	
OG0000522	125	11	metazoa	18	bla,cin,vertebrata,ecdysozoa,ava,platyhelminthes,obi,lgi,dgy,hel,hro	aqu,nge
OG0000523	125	29	metazoa	0		
OG0000524	125	15	eumetazoa	13	nematodes,rva,ava,platyhelminthes,lgi,pye,dgy,hel,hro,nge,pau	nve
OG0000525	124	13	metazoa	16	urochordata,ecdysozoa,ava,sme,mollusca,hro,nge	aqu,lan,sko
OG0000526	124	29	metazoa	0		mli
OG0000527	124	25	metazoa	4	nematodes,rva,sme	
OG0000528	124	20	metazoa	9	odi,vertebrata,ecdysozoa	
OG0000529	124	28	metazoa	1	mle	
OG0000530	124	29	metazoa	0		
OG0000531	124	28	eumetazoa	0		
OG0000532	124	27	eumetazoa	1	cin	
OG0000533	124	5	bilateria	21	olfactores,ecdysozoa,ava,platyhelminthes,obi,bivalvia,dgy,hel,hro,lophophorata	cte
OG0000534	124	25	bilateria	1	ava	cel
OG0000535	123	29	metazoa	0		
OG0000536	123	29	metazoa	0		
OG0000537	123	28	metazoa	1	mle	
OG0000538	123	29	metazoa	0		
OG0000539	123	29	metazoa	0		
OG0000540	123	29	metazoa	0		cel
OG0000541	123	27	eumetazoa	1	dgy	
OG0000542	123	16	eumetazoa	12	vertebrata,nematodes,rva,sma,dme,platyhelminthes,dgy,anne_cl1	odi,sko
OG0000543	123	13	eumetazoa	15	olfactores,nematodes,sma,dme,ava,sme,dgy,hel,spir_cl	bla,cte,nve
OG0000544	123	7	protostomia	13	nematodes,ava,platyhelminthes,moll_cl,annelids,nge	rva,sma
OG0000545	122	17	metazoa	12	mle,ecdysozoa,ava,sme,lgi,anne_cl1	
OG0000546	122	26	metazoa	3	tca,sme,obi	
OG0000547	122	29	metazoa	0		
OG0000548	122	27	metazoa	2	mle,ava	
OG0000549	122	29	metazoa	0		
OG0000550	122	26	parahoxozoa	1	sme	
OG0000551	121	18	metazoa	11	nve,urochordata,ecdysozoa,sme,hro	lan
OG0000552	121	24	metazoa	5	nematodes,insects,sme	
OG0000553	121	29	metazoa	0		
OG0000554	121	29	metazoa	0		
OG0000555	121	23	parahoxozoa	4	rva,dgy,anne_cl1	
OG0000556	120	29	metazoa	0		
OG0000557	120	29	metazoa	0		
OG0000558	120	26	metazoa	3	nematodes,rva	
OG0000559	120	9	metazoa	20	mle,nve,deuterostomes,ppa,dme,platyhelminthes,obi,lgi,pye,dgy,anne_cl1,lophophorata	aqu,rva
OG0000560	120	28	metazoa	1	tca	aqu
OG0000561	120	29	metazoa	0		
OG0000562	120	28	metazoa	1	hel	
OG0000563	120	29	metazoa	0		
OG0000564	120	29	metazoa	0		
OG0000565	120	16	eumetazoa	12	hsa,ecdysozoa,platyhelminthes,obi,dgy,hro	
OG0000566	120	24	parahoxozoa	3	nematodes,ava	
OG0000567	119	27	metazoa	2	rva,ava	
OG0000568	119	29	metazoa	0		
OG0000569	119	29	metazoa	0		
OG0000570	119	29	metazoa	0		
OG0000571	119	24	metazoa	5	mle,odi,rva,tca,hel	
OG0000572	119	29	metazoa	0		
OG0000573	119	26	metazoa	3	nematodes,hel	cgi
OG0000574	119	11	eumetazoa	17	nve,sko,urochordata,loc,cel,sma,dme,sme,lgi,pye,dgy,hel,hro,spir_cl	cte,ppa,rva
OG0000575	119	18	bilateria	8	urochordata,ppa,rva,ava,sme,dgy,hel	obi
OG0000576	118	12	metazoa	17	mle,deuterostomes,panarthropoda,ava,platyhelminthes,dgy,nge,pau	
OG0000577	118	29	metazoa	0		
OG0000578	118	12	metazoa	17	mle,nve,olfactores,ecdysozoa,ava,sme,dgy,anne_cl1	
OG0000579	118	19	metazoa	10	mle,nve,odi,vertebrata,nematodes,insects,sme	
OG0000580	118	28	metazoa	1	sme	
OG0000581	118	27	metazoa	2	sma,sme	
OG0000582	118	25	metazoa	4	nematodes,rva,sme	tca,dme
OG0000583	118	10	metazoa	19	nve,sko,urochordata,hsa,ecdysozoa,ava,platyhelminthes,lgi,cgi,cte,nge,lan	
OG0000584	118	29	metazoa	0		
OG0000585	118	29	metazoa	0		
OG0000586	118	28	metazoa	1	mle	
OG0000587	118	13	parahoxozoa	14	odi,vertebrata,ecdysozoa,ava,sme,cgi,dgy,hro	pau
OG0000588	117	28	metazoa	1	sme	
OG0000589	117	29	metazoa	0		
OG0000590	117	28	metazoa	1	cel	
OG0000591	117	16	metazoa	13	mle,urochordata,ecdysozoa,ava,platyhelminthes,dgy	cte
OG0000592	116	29	metazoa	0		
OG0000593	116	29	metazoa	0		
OG0000594	116	28	metazoa	1	hel	
OG0000595	116	25	metazoa	4	urochordata,rva,sme	
OG0000596	116	23	parahoxozoa	4	rva,sma,sme,hro	
OG0000597	115	11	metazoa	18	nve,chordata,nematodes,rva,insects,ava,sme,obi,lgi,dgy,cte,lan	aqu,sma
OG0000598	115	29	metazoa	0		
OG0000599	115	29	metazoa	0		
OG0000600	115	12	metazoa	17	mle,olfactores,nematodes,rva,sma,dme,ava,platyhelminthes,obi,dgy,hel,hro	
OG0000601	115	29	metazoa	0		
OG0000602	115	29	metazoa	0		
OG0000603	115	24	metazoa	5	urochordata,rva,dme,sme	
OG0000604	115	17	metazoa	12	chordata,ecdysozoa,hro	
OG0000605	115	28	metazoa	1	hro	
OG0000606	115	28	metazoa	1	dgy	
OG0000607	115	10	parahoxozoa	17	bla,vertebrata,nematodes,rva,sma,ava,platyhelminthes,bivalvia,dgy,hel,cte,lophophorata	obi
OG0000608	114	28	metazoa	1	sme	
OG0000609	114	29	metazoa	0		
OG0000610	114	28	metazoa	1	sme	aqu
OG0000611	114	29	metazoa	0		
OG0000612	114	23	metazoa	6	nematodes,rva,insects,ava	
OG0000613	114	25	metazoa	4	mle,ppa,cgi,hro	odi
OG0000614	114	25	metazoa	4	hsa,rva,insects	
OG0000615	114	26	eumetazoa	2	insects	mle,odi
OG0000616	114	16	eumetazoa	12	nve,sko,bla,odi,nematodes,rva,sma,dme,sme,dgy,hro	cgi
OG0000617	114	15	eumetazoa	13	cin,vertebrata,dme,ava,platyhelminthes,obi,lgi,cgi,dgy,hro,lan	tca
OG0000618	113	27	metazoa	2	bla,hel	cel,ppa
OG0000619	113	23	metazoa	6	mle,odi,nematodes,sma,sme	
OG0000620	113	23	metazoa	6	mle,nematodes,rva,dme,dgy	
OG0000621	113	29	metazoa	0		
OG0000622	113	29	metazoa	0		
OG0000623	113	15	metazoa	14	bla,vertebrata,rva,dme,platyhelminthes,moll_cl,dgy,hro,nge,pau	cel,ppa
OG0000624	113	21	parahoxozoa	6	odi,nematodes,ava,sme,hro	
OG0000625	113	8	bilateria	18	sko,bla,odi,nematodes,rva,sma,dme,ava,mli,moll_cl,dgy,hel,spir_cl	obi
OG0000626	112	29	metazoa	0		
OG0000627	112	6	metazoa	23	mle,nve,deuterostomes,nematodes,rva,dme,ava,platyhelminthes,mollusca,annelids	aqu,sma
OG0000628	112	29	metazoa	0		
OG0000629	112	19	metazoa	10	mle,nematodes,mandibulata,platyhelminthes,bivalvia	cte
OG0000630	112	29	metazoa	0		
OG0000631	112	29	metazoa	0		
OG0000632	112	29	metazoa	0		
OG0000633	112	29	metazoa	0		
OG0000634	112	29	metazoa	0		
OG0000635	112	29	metazoa	0		
OG0000636	112	29	metazoa	0		
OG0000637	112	29	metazoa	0		
OG0000638	112	25	eumetazoa	3	rva,mli,hro	
OG0000639	112	13	bilateria	13	olfactores,ecdysozoa,ava,mli,hro	cgi,lan
OG0000640	112	4	spir_cl2	7	obi,dgy,anne_cl1,spir_cl	cgi
OG0000641	111	12	metazoa	17	mle,nve,olfactores,nematodes,rva,insects,ava,platyhelminthes,dgy,hel,hro	obi
OG0000642	111	29	metazoa	0		
OG0000643	111	26	metazoa	3	rva,ava,mli	
OG0000644	111	29	metazoa	0		
OG0000645	111	27	metazoa	2	nematodes	
OG0000646	111	10	metazoa	19	mle,nve,deuterostomes,ecdysozoa,ava,sme,obi,dgy,hro	
OG0000647	111	17	metazoa	12	mle,nve,nematodes,ava,platyhelminthes,obi,hel,hro,nge,pau	odi,sko
OG0000648	111	18	metazoa	11	mle,deuterostomes,rva,sme,dgy,hro	cte
OG0000649	111	29	metazoa	0		sme
OG0000650	111	26	metazoa	3	ppa,platyhelminthes	
OG0000651	111	29	metazoa	0		
OG0000652	111	27	metazoa	2	mle,sme	
OG0000653	111	22	metazoa	7	mle,rva,insects,ava,sme,obi	
OG0000654	110	6	metazoa	23	mle,chordata,ecdysozoa,ava,platyhelminthes,obi,lgi,cgi,annelids,lan	aqu,nge
OG0000655	110	28	metazoa	1	sme	
OG0000656	110	29	metazoa	0		
OG0000657	110	28	metazoa	1	rva	
OG0000658	110	28	metazoa	1	dgy	
OG0000659	110	28	metazoa	1	hel	
OG0000660	110	27	metazoa	2	cel,sme	
OG0000661	110	28	metazoa	1	sma	
OG0000662	110	25	metazoa	4	nematodes,insects	
OG0000663	110	28	metazoa	1	hro	
OG0000664	110	21	parahoxozoa	6	odi,vertebrata,cel,rva,hro	ava
OG0000665	110	10	parahoxozoa	17	sko,olfactores,ecdysozoa,ava,platyhelminthes,anne_cl2	obi
OG0000666	109	22	metazoa	7	mle,nematodes,rva,platyhelminthes,hro	aqu,cte,hel
OG0000667	109	28	metazoa	1	odi	
OG0000668	109	29	metazoa	0		
OG0000669	109	19	metazoa	10	odi,nematodes,rva,platyhelminthes,obi,dgy,hel,hro	cgi
OG0000670	109	24	metazoa	5	mle,odi,hsa,dgy,hro	
OG0000671	109	29	metazoa	0		
OG0000672	109	8	parahoxozoa	19	chordata,nematodes,mandibulata,ava,platyhelminthes,obi,bivalvia,dgy,cte,pau	nge,rva
OG0000673	108	27	metazoa	2	sme,dgy	rva
OG0000674	108	25	metazoa	4	mle,odi,nematodes	
OG0000675	108	16	metazoa	13	mle,sko,bla,urochordata,nematodes,rva,insects,obi,dgy,hro	sma
OG0000676	108	29	metazoa	0		
OG0000677	108	29	metazoa	0		
OG0000678	108	18	eumetazoa	10	bla,urochordata,rva,sma,dme,platyhelminthes,dgy,hel	obi
OG0000679	107	29	metazoa	0		
OG0000680	107	19	metazoa	10	odi,hsa,ecdysozoa,platyhelminthes	
OG0000681	107	29	metazoa	0		
OG0000682	107	22	metazoa	7	odi,ecdysozoa	
OG0000683	107	29	metazoa	0		
OG0000684	107	28	metazoa	1	cte	
OG0000685	107	28	metazoa	1	hel	
OG0000686	107	20	metazoa	9	mle,urochordata,nematodes,insects,hel,hro	
OG0000687	107	24	parahoxozoa	3	urochordata,ppa	
OG0000688	107	20	bilateria	6	odi,vertebrata,cel,rva,sme	sko
OG0000689	107	19	bilateria	7	cel,rva,sma,dme,platyhelminthes,hro	
OG0000690	107	20	parahoxozoa	7	urochordata,ava,sme,hel,hro,nge	ppa
OG0000691	106	29	metazoa	0		aqu
OG0000692	106	27	metazoa	2	odi,sme	
OG0000693	106	23	metazoa	6	mle,nve,nematodes,sma,ava	tca
OG0000694	106	18	metazoa	11	mle,urochordata,nematodes,rva,platyhelminthes,obi,hel,hro	
OG0000695	106	28	metazoa	1	cel	
OG0000696	106	27	metazoa	2	rva,tca	pau
OG0000697	106	23	parahoxozoa	4	odi,nematodes,rva	
OG0000698	106	26	eumetazoa	2	nematodes	mle
OG0000699	106	26	parahoxozoa	1	odi	
OG0000700	106	24	bilateria	2	odi,sme	
OG0000701	106	9	eumetazoa	19	nve,odi,vertebrata,ecdysozoa,ava,platyhelminthes,bivalvia,dgy,anne_cl1,lan	mle
OG0000702	105	29	metazoa	0		
OG0000703	105	20	metazoa	9	sko,odi,nematodes,rva,sme,anne_cl2	aqu
OG0000704	105	23	metazoa	6	rva,tca,ava,lgi,dgy,hel	nge
OG0000705	105	28	metazoa	1	sme	
OG0000706	105	24	metazoa	5	mle,nve,nematodes,hro	
OG0000707	105	28	metazoa	1	cgi	
OG0000708	105	28	metazoa	1	cte	
OG0000709	105	25	metazoa	4	mle,insects,dgy	
OG0000710	105	25	metazoa	4	nematodes,dme,sme	
OG0000711	105	27	metazoa	2	bla,cgi	
OG0000712	105	29	metazoa	0		
OG0000713	105	20	eumetazoa	8	urochordata,ecdysozoa	
OG0000714	105	20	parahoxozoa	7	ava,platyhelminthes,cgi,dgy,hel,hro	loc
OG0000715	105	26	eumetazoa	2	ava,sme	
OG0000716	105	7	parahoxozoa	20	sko,urochordata,hsa,cel,panarthropoda,ava,platyhelminthes,moll_cl,dgy,hel,cte,nge,pau	hro
OG0000717	105	11	eumetazoa	17	nve,vertebrata,ecdysozoa,ava,platyhelminthes,obi,lgi,cgi,nge,lan	mle
OG0000718	104	27	metazoa	2	mle,hro	
OG0000719	104	29	metazoa	0		
OG0000720	104	28	metazoa	1	odi	
OG0000721	104	23	metazoa	6	mle,odi,rva,sma,obi,hro	ppa
OG0000722	104	25	metazoa	4	mle,odi,ava,hro	
OG0000723	104	25	parahoxozoa	2	cel,hro	
OG0000724	104	16	parahoxozoa	11	sko,olfactores,dme,ava,sme,obi,dgy,hro	
OG0000725	103	8	metazoa	21	mle,nve,chordata,ecdysozoa,ava,platyhelminthes,obi,pye,dgy,hel,hro	aqu,nge
OG0000726	103	22	metazoa	7	mle,odi,rva,obi,bivalvia,hro	
OG0000727	103	27	metazoa	2	sme,hel	
OG0000728	103	29	metazoa	0		
OG0000729	103	29	metazoa	0		
OG0000730	103	25	metazoa	4	insects,mli,hro	
OG0000731	103	28	metazoa	1	odi	
OG0000732	103	29	metazoa	0		
OG0000733	103	29	metazoa	0		
OG0000734	103	27	metazoa	2	cin,sma	hro
OG0000735	103	9	bilateria	17	sko,odi,vertebrata,ecdysozoa,platyhelminthes,obi,lgi,dgy,anne_cl1	ava
OG0000736	103	18	parahoxozoa	9	olfactores,nematodes,rva,insects	
OG0000737	103	22	parahoxozoa	5	urochordata,nematodes,dme	
OG0000738	103	12	parahoxozoa	15	odi,vertebrata,nematodes,rva,sma,ava,platyhelminthes,mollusca,hel	
OG0000739	102	26	metazoa	3	mle,ppa,hro	odi
OG0000740	102	23	metazoa	6	bla,cin,insects,platyhelminthes	
OG0000741	102	28	metazoa	1	ppa	
OG0000742	102	27	metazoa	2	sme,hel	sma
OG0000743	102	29	metazoa	0		
OG0000744	102	28	metazoa	1	sme	
OG0000745	102	29	metazoa	0		
OG0000746	102	17	parahoxozoa	10	nematodes,rva,insects,ava,mli,obi,anne_cl1	odi
OG0000747	102	5	spir_cl2	6	obi,anne_cl1,spir_cl	cgi,pye
OG0000748	101	28	metazoa	1	dgy	
OG0000749	101	28	metazoa	1	hel	
OG0000750	101	29	metazoa	0		
OG0000751	101	29	metazoa	0		
OG0000752	101	28	metazoa	1	hel	
OG0000753	101	17	metazoa	12	sko,odi,nematodes,rva,insects,platyhelminthes,dgy,anne_cl1	mle
OG0000754	100	29	metazoa	0		
OG0000755	100	23	metazoa	6	mle,odi,panarthropoda	
OG0000756	100	19	metazoa	10	mle,nve,vertebrata,nematodes,sme,obi,dgy,hro	
OG0000757	100	27	metazoa	2	nve,sme	
OG0000758	100	29	metazoa	0		
OG0000759	100	29	metazoa	0		
OG0000760	100	28	metazoa	1	sme	
OG0000761	100	20	metazoa	9	ecdysozoa,platyhelminthes,hro	
OG0000762	100	22	metazoa	7	mle,odi,ppa,rva,insects,sme	
OG0000763	100	19	bilateria	7	nematodes,platyhelminthes,obi,dgy,hro	
OG0000764	100	27	eumetazoa	1	ppa	
OG0000765	100	5	spir_cl1	2	dgy,hel	
OG0000766	99	29	metazoa	0		ppa
OG0000767	99	28	metazoa	1	ppa	
OG0000768	99	29	metazoa	0		
OG0000769	99	29	metazoa	0		
OG0000770	99	29	metazoa	0		
OG0000771	99	29	metazoa	0		
OG0000772	99	29	metazoa	0		
OG0000773	99	28	metazoa	1	sme	
OG0000774	99	19	parahoxozoa	8	urochordata,cel,insects,sme,dgy,hro	
OG0000775	99	14	parahoxozoa	13	olfactores,ecdysozoa,ava,platyhelminthes	
OG0000776	99	7	bilateria	19	olfactores,ecdysozoa,ava,platyhelminthes,obi,lgi,pye,dgy,hel,hro	cte,nge
OG0000777	98	28	metazoa	1	sme	
OG0000778	98	10	metazoa	19	sko,olfactores,nematodes,rva,sma,dme,ava,platyhelminthes,lgi,cgi,dgy,hro,lophophorata	aqu,cte
OG0000779	98	28	metazoa	1	nve	
OG0000780	98	28	metazoa	1	odi	
OG0000781	98	18	metazoa	11	mle,odi,hsa,ecdysozoa,dgy,hro	
OG0000782	98	28	metazoa	1	sma	lgi
OG0000783	98	29	metazoa	0		
OG0000784	98	28	metazoa	1	hel	
OG0000785	98	26	parahoxozoa	1	sme	sko
OG0000786	98	23	bilateria	3	sma,platyhelminthes	
OG0000787	98	10	eumetazoa	18	nve,deuterostomes,rva,dme,ava,sme,obi,cgi,dgy,hel,spir_cl	cte,hro,lgi
OG0000788	97	26	metazoa	3	insects,hro	
OG0000789	97	23	metazoa	6	mle,odi,rva,ava,mli,hro	aqu
OG0000790	97	29	metazoa	0		
OG0000791	97	27	metazoa	2	mle,dme	
OG0000792	97	29	metazoa	0		cel
OG0000793	97	29	metazoa	0		
OG0000794	97	28	metazoa	1	mle	
OG0000795	97	27	metazoa	2	odi,hel	
OG0000796	97	15	metazoa	14	mle,nve,odi,ecdysozoa,ava,platyhelminthes,dgy,cte	obi
OG0000797	97	24	bilateria	2	sme,hro	
OG0000798	97	25	parahoxozoa	2	urochordata	
OG0000799	96	28	metazoa	1	odi	aqu
OG0000800	96	25	metazoa	4	platyhelminthes,dgy,hro	
OG0000801	96	29	metazoa	0		
OG0000802	96	29	metazoa	0		
OG0000803	96	28	metazoa	1	sme	
OG0000804	96	12	metazoa	17	nve,sko,bla,vertebrata,nematodes,rva,obi,lgi,pye,anne_cl2,spir_cl	
OG0000805	96	26	metazoa	3	nematodes,dme	
OG0000806	96	26	metazoa	3	rva,insects	
OG0000807	96	28	metazoa	1	odi	
OG0000808	96	28	metazoa	1	hel	
OG0000809	96	25	metazoa	4	nematodes,rva,dme	mle
OG0000810	96	24	eumetazoa	4	vertebrata,dgy,hel	
OG0000811	96	14	spiralia	0		
OG0000812	96	15	eumetazoa	13	nematodes,mandibulata,ava,platyhelminthes,obi,lgi,dgy,hro,nge	bla
OG0000813	95	29	metazoa	0		
OG0000814	95	29	metazoa	0		
OG0000815	95	29	metazoa	0		
OG0000816	95	29	metazoa	0		
OG0000817	95	11	metazoa	18	mle,nve,olfactores,ecdysozoa,platyhelminthes,obi,dgy,hel,hro	
OG0000818	95	26	metazoa	3	mle,tca,sme	
OG0000819	95	19	metazoa	10	nve,odi,nematodes,mandibulata,sme,cgi,cte	
OG0000820	95	29	metazoa	0		
OG0000821	95	29	metazoa	0		
OG0000822	95	28	metazoa	1	ava	
OG0000823	95	28	metazoa	1	sme	
OG0000824	94	12	metazoa	17	mle,nve,odi,vertebrata,rva,dme,platyhelminthes,obi,lgi,cgi,dgy,hel,cte,lophophorata	aqu
OG0000825	94	29	metazoa	0		
OG0000826	94	17	metazoa	12	mle,cin,nematodes,rva,insects,sme,obi,hel,hro,pau	
OG0000827	94	29	metazoa	0		
OG0000828	94	29	metazoa	0		
OG0000829	94	28	metazoa	1	ppa	
OG0000830	94	28	metazoa	1	hel	
OG0000831	94	29	metazoa	0		
OG0000832	94	29	metazoa	0		
OG0000833	94	29	metazoa	0		
OG0000834	94	29	metazoa	0		
OG0000835	94	8	bilateria	18	sko,olfactores,nematodes,rva,sma,dme,ava,platyhelminthes,obi,pye,dgy,lophophorata	cte
OG0000836	93	7	metazoa	22	nve,deuterostomes,ecdysozoa,mli,obi,lgi,cgi,annelids,nge	sme
OG0000837	93	5	metazoa	24	mle,nve,chordata,nematodes,insects,ava,platyhelminthes,mollusca,annelids,lophophorata	
OG0000838	93	24	metazoa	5	nematodes,rva,lgi,hro	
OG0000839	93	29	metazoa	0		
OG0000840	93	28	metazoa	1	cin	
OG0000841	93	28	metazoa	1	loc	cel
OG0000842	93	29	metazoa	0		
OG0000843	93	28	metazoa	1	hro	
OG0000844	93	26	metazoa	3	rva,insects	sko
OG0000845	93	18	eumetazoa	10	nve,odi,hsa,ecdysozoa,mli	
OG0000846	93	28	eumetazoa	0		
OG0000847	92	29	metazoa	0		
OG0000848	92	18	metazoa	11	mle,urochordata,insects,platyhelminthes,obi,cgi,hel,hro	
OG0000849	92	29	metazoa	0		
OG0000850	92	27	metazoa	2	sme,hel	cel,ppa
OG0000851	92	28	metazoa	1	rva	tca
OG0000852	92	22	metazoa	7	odi,ecdysozoa	
OG0000853	92	29	metazoa	0		
OG0000854	92	4	eumetazoa	24	nve,sko,olfactores,nematodes,rva,sma,dme,ava,platyhelminthes,mollusca,dgy,hel,cte,spir_cl	mle
OG0000855	92	7	eumetazoa	21	nve,olfactores,ecdysozoa,ava,platyhelminthes,moll_cl,dgy,hel,nge,pau	bla,obi
OG0000856	92	11	parahoxozoa	16	cin,vertebrata,ecdysozoa,ava,platyhelminthes,anne_cl2,pau	
OG0000857	91	22	metazoa	7	mle,bla,ppa,rva,ava,sme,cte	nve
OG0000858	91	27	metazoa	2	sme,hel	aqu
OG0000859	91	29	metazoa	0		
OG0000860	91	29	metazoa	0		
OG0000861	91	29	metazoa	0		
OG0000862	91	9	metazoa	20	mle,nve,sko,urochordata,rva,sma,tca,ava,platyhelminthes,moll_cl,dgy,anne_cl1,spir_cl	hsa,loc
OG0000863	91	27	metazoa	2	sme,hel	
OG0000864	91	25	metazoa	4	nematodes,obi,hel	
OG0000865	91	26	metazoa	3	sme,hel,lan	
OG0000866	91	8	eumetazoa	20	nve,cin,ecdysozoa,ava,platyhelminthes,mollusca,anne_cl2,nge,pau	sko
OG0000867	91	23	parahoxozoa	4	ava,platyhelminthes,dgy	
OG0000868	91	5	parahoxozoa	22	deuterostomes,ppa,panarthropoda,ava,platyhelminthes,moll_cl,dgy,hel,cte,nge,pau	obi
OG0000869	90	29	metazoa	0		
OG0000870	90	28	metazoa	1	dme	
OG0000871	90	28	metazoa	1	odi	
OG0000872	90	28	metazoa	1	hel	
OG0000873	90	29	metazoa	0		
OG0000874	90	28	metazoa	1	ppa	
OG0000875	90	28	metazoa	1	mle	
OG0000876	90	28	metazoa	1	mle	
OG0000877	90	26	metazoa	3	mle,ava,hro	
OG0000878	90	25	parahoxozoa	2	odi,mli	
OG0000879	90	15	eumetazoa	13	nematodes,platyhelminthes,mollusca,annelids,pau	mle
OG0000880	90	10	bilateria	16	olfactores,ecdysozoa,ava,platyhelminthes,obi,hro,nge	cte
